image_name,question,answer
b636fe73.jpg,Are the earrings textured or smooth?,Smooth
b636fe73.jpg,What type of closure do these earrings have?,Latch
1e25548d.jpg,What is the SPF of this sunscreen?,50
1e25548d.jpg,What is the shape of the container?,Cylindrical
1e25548d.jpg,What color is the cap?,White
1e25548d.jpg,How many coconuts are depicted on the bottle?,1
1e25548d.jpg,What is the brand of this product?,365
d1bcb699.jpg,What color are the legs?,Brown
d1bcb699.jpg,What material is the chair's upholstery?,Leather
d1bcb699.jpg,How many arms does the chair have?,2
d1bcb699.jpg,What shape is the backrest?,Curved
d1bcb699.jpg,Is the chair's base round or square?,Round
8953781e.jpg,How many cameras are visible?,1
8953781e.jpg,What shape is the phone case?,Rectangular
8953781e.jpg,Which color is most prominent?,Blue
8953781e.jpg,Is the pattern striped?,No
8953781e.jpg,What shape is the camera cutout?,Oval
5ae54141.jpg,What color is the chair?,Chianti
5ae54141.jpg,How many legs does the chair have?,4
5ae54141.jpg,Is the back of the chair curved or straight?,Curved
5ae54141.jpg,What is the chair's upholstery material?,Polyester
5ae54141.jpg,What shape is the chair's seat?,Rectangular
def48306.jpg,How many chairs are visible?,2
def48306.jpg,What shape is the chair back?,Oval
def48306.jpg,Are the chair legs straight or curved?,Curved
def48306.jpg,What material is the chair back (inside the frame)?,Fabric
def48306.jpg,What is the predominant color of the chairs' frames?,Grey/Beige
20c377bf.jpg,How many bags are visible?,2
20c377bf.jpg,What color is the predominant fabric?,Black
20c377bf.jpg,What shape are the bags?,Trapezoidal
20c377bf.jpg,Are the straps adjustable?,Yes
20c377bf.jpg,What color is the accent fabric?,Gray
71403e35.jpg,How many skulls are visible?,2
71403e35.jpg,What color is the background?,Black
71403e35.jpg,What shape are the main graphic elements?,Skulls
71403e35.jpg,Is the hand holding the flower facing left or right?,Right
71403e35.jpg,What color are the line drawings?,White
e5743d4f.jpg,What shape is the desktop surface?,Rectangular
e5743d4f.jpg,How many keyboards are shown?,1
e5743d4f.jpg,What color is the keyboard tray?,Black
e5743d4f.jpg,Is the monitor stand attached?,No
e5743d4f.jpg,How many legs support the desk riser?,2
8004123a.jpg,What shape is the phone case?,Rectangular
8004123a.jpg,How many cameras are visible?,1
8004123a.jpg,What color is the bottle?,Blue
8004123a.jpg,What material does the bottle resemble?,Glass
8004123a.jpg,Where is the camera located?,Top
2f9854f2.jpg,How many filters are shown?,2
2f9854f2.jpg,What shape are the filters?,Circular
2f9854f2.jpg,What color is the filter frame?,Black
2f9854f2.jpg,Is the left filter transparent?,No
2f9854f2.jpg,What brand are these filters?,AmazonBasics
63630aef.jpg,How many large shades are shown?,4
63630aef.jpg,What shape are the shades?,Square
63630aef.jpg,What color are the shades?,Black
63630aef.jpg,Is the small pouch round or square?,Round
63630aef.jpg,How many fasteners are visible on the frontmost shade?,1
91a65c8e.jpg,What color is the background of the phone case?,Black
91a65c8e.jpg,How many people are depicted on the case?,2
91a65c8e.jpg,What shape are the rain drops?,Vertical
91a65c8e.jpg,What is the general shape of the phone case?,Rectangular
91a65c8e.jpg,Is the depicted couple embracing?,Yes
857e4033.jpg,What shape is the main object on the phone case?,Bottle
857e4033.jpg,How many camera lenses are visible?,1
857e4033.jpg,What color is the stopper on the bottle?,Gold
857e4033.jpg,Is the background plain or patterned?,Plain
857e4033.jpg,What color is the depicted bottle?,Blue
834ec297.jpg,What letter is prominent?,A
834ec297.jpg,How many camera lenses are visible?,1
834ec297.jpg,What shape is the phone case?,Rectangular
834ec297.jpg,What color is the letter?,Black
834ec297.jpg,What material does the design mimic?,Denim
b7e444e5.jpg,What letter is prominent?,S
b7e444e5.jpg,How many camera lenses are visible?,2
b7e444e5.jpg,What color is the ornamentation?,Gold
b7e444e5.jpg,What shape is the phone case?,Rectangular
b7e444e5.jpg,Is the background light or dark?,Dark
4b867235.jpg,What shape is the frame?,Square
4b867235.jpg,What color is the dominant pattern?,Blue
4b867235.jpg,How many distinct diamond shapes are visible in each corner of the inner print?,4
4b867235.jpg,What is the primary color of the frame?,White
4b867235.jpg,Is the pattern geometric or abstract?,Geometric
6efae560.jpg,How many pomegranates are visible?,2
6efae560.jpg,What shape is the lamp?,Cylindrical
6efae560.jpg,What color is the larger pomegranate?,Red
6efae560.jpg,What is the background color?,Black
6efae560.jpg,Rectangular,Shape
97afdb51.jpg,What shape is the main package?,Rectangular
97afdb51.jpg,How many small bags are shown?,1
97afdb51.jpg,What color is the rice?,White
97afdb51.jpg,What material is the small bag made of?,Burlap
97afdb51.jpg,Is the scoop wooden?,Yes
729656de.jpg,What shape is the pillow?,Square
729656de.jpg,How many pillows are shown?,1
729656de.jpg,What color is the pillow?,White
729656de.jpg,Is the pillow's surface smooth or quilted?,Quilted
729656de.jpg,What is the dominant pattern on the pillow?,Wavy
6a7a02d7.jpg,How many finials are shown?,2
6a7a02d7.jpg,What shape are the cages?,Spherical
6a7a02d7.jpg,What color are these finials?,Black
6a7a02d7.jpg,Are the finials identical?,Yes
6a7a02d7.jpg,What is the prominent pattern within the cage?,Spiral
a7ede7c4.jpg,What shape is the speaker?,Rectangular
a7ede7c4.jpg,How many buttons are visible on top?,4
a7ede7c4.jpg,What color is the speaker?,Black
a7ede7c4.jpg,Is the front surface smooth or textured?,Textured
a7ede7c4.jpg,Where is the power button located?,Side
7bdda8de.jpg,What color is the chair cover?,Blue
7bdda8de.jpg,How many chair covers are shown?,1
7bdda8de.jpg,What is the shape of the chair's back?,Rectangular
7bdda8de.jpg,What is the material of the chair legs?,Wood
7bdda8de.jpg,Is the chair cover patterned or plain?,Plain
d85da75e.jpg,What color is the sole?,Grey
d85da75e.jpg,How many shoes are visible?,1
d85da75e.jpg,What shape is the toe?,Rounded
d85da75e.jpg,What type of footwear is this?,Loafer
d85da75e.jpg,Is the material smooth or rough?,Rough
4ce096e8.jpg,What color is the base of the steamer?,White
4ce096e8.jpg,How many red circles are visible?,1
4ce096e8.jpg,What shape is the top opening?,Oval
4ce096e8.jpg,Is the band pink?,Yes
4ce096e8.jpg,What shape is the main body of the device?,Curved
2a29db42.jpg,What color is the background of the phone case?,Black
2a29db42.jpg,How many people are depicted on the case?,2
2a29db42.jpg,What shape is the camera cutout?,Oval
2a29db42.jpg,Is the image printed in color or grayscale?,Grayscale
2a29db42.jpg,Rectangular or square?,Rectangular
e61505e0.jpg,What shape are the dominant decorative elements?,Stars
e61505e0.jpg,How many camera cutouts are visible?,2
e61505e0.jpg,What color is the background of the case?,Black
e61505e0.jpg,What is the approximate shape of the case?,Rectangular
e61505e0.jpg,Are hearts present in the design?,Yes
0cff28b5.jpg,How many camera lenses are visible?,2
0cff28b5.jpg,What shape is the phone case?,Rectangular
0cff28b5.jpg,What color is the Apple logo?,White
0cff28b5.jpg,What color predominates the background splatters?,Black
0cff28b5.jpg,Rectangular or square is the depicted booth?,Rectangular
d9781036.jpg,How many pillows are visible?,2
d9781036.jpg,What shape is the lampshade?,Round
d9781036.jpg,What color are the sheets?,White
d9781036.jpg,What is the bedspread made of? (Assume it's fabric),Fabric
d9781036.jpg,Is the fitted sheet tucked in?,Yes
fbe77441.jpg,How many panels make up this mural?,9
fbe77441.jpg,What shape is at the center of the mural?,Diamond
fbe77441.jpg,What is the dominant color in the central diamond?,Green
fbe77441.jpg,What material is this mural made of?,Wood
fbe77441.jpg,Is the pattern geometric or floral?,Geometric
c83c2e04.jpg,What color is the bag?,Pink
c83c2e04.jpg,What shape is the flap?,Rectangular
c83c2e04.jpg,How many straps are visible?,1
c83c2e04.jpg,Is the strap's material metal or fabric?,Metal
c83c2e04.jpg,What is the brand name?,Caprese
9999ce0e.jpg,How many camera cutouts are visible?,1
9999ce0e.jpg,What shape is the phone case?,Rectangular
9999ce0e.jpg,What is the predominant color of the sky?,Blue
9999ce0e.jpg,What material is the depicted dock likely made of?,Wood
9999ce0e.jpg,Is the image landscape or portrait?,Portrait
2cb4af85.jpg,What is the dominant color of the rug?,Blue
2cb4af85.jpg,What shape is the central motif?,Diamond
2cb4af85.jpg,How many distinct border lines enclose the main pattern?,1
2cb4af85.jpg,Is the pattern geometric or floral?,Geometric
2cb4af85.jpg,"Which color, red or green, is more prominent in the rug's border?",Red
24546d71.jpg,How many children are depicted on the phone case?,2
24546d71.jpg,What shape is the camera cutout?,Circular
24546d71.jpg,What color is the sky on the case?,Purple
24546d71.jpg,Is the tree depicted branched or unbranched?,Branched
24546d71.jpg,What is at the bottom of the case?,Black
4fe4994e.jpg,What color is the bird's beak?,Orange
4fe4994e.jpg,How many camera lenses are visible?,1
4fe4994e.jpg,What shape is the phone case?,Rectangular
4fe4994e.jpg,What is the predominant color of the background?,Brown
4fe4994e.jpg,Is the bird facing left or right?,Right
47012c29.jpg,What color is the sole?,Brown
47012c29.jpg,How many ears are visible?,2
47012c29.jpg,What shape is the toe?,Round
47012c29.jpg,What color is the animal's nose?,Pink
47012c29.jpg,What material is the boot's cuff?,Fur
73f7c935.jpg,What shape are the containers?,Cylindrical
73f7c935.jpg,How many containers are shown?,2
73f7c935.jpg,What color are the lids?,Maroon
73f7c935.jpg,Are the containers opaque or transparent?,Transparent
73f7c935.jpg,Circular or square are the lids?,Circular
705b1fe7.jpg,How many people are in the hot air balloon basket?,2
705b1fe7.jpg,What shape are the balloons?,Heart
705b1fe7.jpg,What color is the basket?,Brown
705b1fe7.jpg,What color is the background of the top half of the case?,Black
705b1fe7.jpg,Is the camera vertically or horizontally aligned?,Vertically
7f3f179b.jpg,What shape is the phone case?,Rectangular
7f3f179b.jpg,How many camera lenses are visible?,2
7f3f179b.jpg,What color are the flowers?,Pink
7f3f179b.jpg,Is the background light or dark?,Dark
7f3f179b.jpg,What is depicted on the case?,Flowers
b180d814.jpg,What color is the chair?,Black
b180d814.jpg,How many armrests does the chair have?,2
b180d814.jpg,What shape is the chair's base?,Star
b180d814.jpg,Is the chair's backrest padded?,Yes
b180d814.jpg,What material appears to cover the chair?,Leather
9f4f6daa.jpg,What shape is the plate?,Round
9f4f6daa.jpg,How many plates are visible?,2
9f4f6daa.jpg,What color is the dinnerware?,Green
9f4f6daa.jpg,Is the bowl's rim curved or straight?,Curved
9f4f6daa.jpg,Does the mug have a handle?,Yes
8567b766.jpg,What color are the flowers?,Red
8567b766.jpg,How many bamboo stalks are visible?,2
8567b766.jpg,What shape are the petals?,Round
8567b766.jpg,Are the branches straight or curved?,Curved
8567b766.jpg,What is depicted in the image?,Flowers
e182fbe8.jpg,What shape is prominent on the case?,Heart
e182fbe8.jpg,How many camera cutouts are visible?,1
e182fbe8.jpg,What color is the heart?,White
e182fbe8.jpg,Is the pattern striped?,Yes
e182fbe8.jpg,Are rhinestones present?,Yes
a204e031.jpg,What shape is the planter?,Cylindrical
a204e031.jpg,What color is the chevron pattern?,White
a204e031.jpg,How many colors are visible on the planter?,2
a204e031.jpg,What pattern decorates the planter?,Chevron
a204e031.jpg,What material is the planter made of?,Stoneware
9f523c44.jpg,What color are the legs?,Brown
9f523c44.jpg,How many cushions are visible?,1
9f523c44.jpg,What shape is the back?,Arched
9f523c44.jpg,Is the upholstery patterned or plain?,Plain
9f523c44.jpg,What is the color of the loveseat?,Grey
602c7f2a.jpg,What shape is the phone case?,Rectangular
602c7f2a.jpg,How many cameras are visible?,2
602c7f2a.jpg,What color is the background of the case?,Black
602c7f2a.jpg,Is the moon crescent or full?,Crescent
602c7f2a.jpg,What color is the most prominent besides black?,Purple
9e26c82b.jpg,What shape is the phone case?,Rectangular
9e26c82b.jpg,How many camera cutouts are visible?,1
9e26c82b.jpg,What color are the hearts?,Red
9e26c82b.jpg,What color is the background?,Pink
9e26c82b.jpg,What is depicted on the case?,Bear
76ce93c5.jpg,How many camera lenses are visible?,3
76ce93c5.jpg,What shape is the case?,Rectangular
76ce93c5.jpg,What color is the case?,Black
76ce93c5.jpg,Is the power button visible?,Yes
76ce93c5.jpg,What is the displayed screen orientation?,Vertical
1aeb3232.jpg,What color is the woman's dress?,Red
1aeb3232.jpg,How many women are depicted?,1
1aeb3232.jpg,What shape is the phone case?,Rectangular
1aeb3232.jpg,What color are the woman's shoes?,Red
1aeb3232.jpg,What is the background color of the case?,Pink
7d23e621.jpg,What color is the door handle?,Gold
7d23e621.jpg,How many handles are visible?,1
7d23e621.jpg,What shape is the backplate?,Rectangular
7d23e621.jpg,What is the finish of the handle?,Polished
7d23e621.jpg,What is the function of this product?,Locking
494055e2.jpg,What color is the shoe's sole?,White
494055e2.jpg,How many shoes are visible?,1
494055e2.jpg,What shape is the toe?,Round
494055e2.jpg,Is the upper material knitted?,Yes
494055e2.jpg,"What height are these shoes (low, mid, high)?",Mid
848aa049.jpg,What color is the pump?,Black
848aa049.jpg,What shape is the bottle?,Rounded
848aa049.jpg,How many cups of tea are depicted on the label?,1
848aa049.jpg,What is the brand of this hand soap?,365
848aa049.jpg,What is this product's function?,Cleaning
4e4e4bf8.jpg,What shape are the camera lenses?,Round
4e4e4bf8.jpg,How many camera lenses are visible?,3
4e4e4bf8.jpg,What color is the background?,Yellow
4e4e4bf8.jpg,What facial feature is depicted prominently?,Beard
4e4e4bf8.jpg,What is the shape of the phone case?,Rectangular
cf141527.jpg,How many bulbs are shown?,6
cf141527.jpg,What shape is the bulb's front?,Round
cf141527.jpg,What color are the bulb bases?,White
cf141527.jpg,How many prongs does each bulb have?,2
cf141527.jpg,What brand are these bulbs?,AmazonBasics
b955635a.jpg,What shape is the phone case?,Rectangular
b955635a.jpg,How many peacock feathers are depicted?,1
b955635a.jpg,What color is the center of the feather?,Blue
b955635a.jpg,Is the background light or dark?,Dark
b955635a.jpg,What is the primary color of the feather?,Green
be35e244.jpg,How many cats are pictured?,1
be35e244.jpg,What color are the cat's eyes?,Green
be35e244.jpg,What shape is the phone case?,Rectangular
be35e244.jpg,What is covering the cat?,Blanket
be35e244.jpg,What brand is the phone?,Samsung
d7655533.jpg,How many storage cubes are shown?,3
d7655533.jpg,What shape are these containers?,Square
d7655533.jpg,What color is the trim?,Black
d7655533.jpg,What pattern is on the fabric?,Chevron
d7655533.jpg,Are the handles metal or fabric?,Fabric
d3a4a564.jpg,What color is the umbrella?,Red
d3a4a564.jpg,How many benches are there?,2
d3a4a564.jpg,What shape is the tabletop?,Rectangular
d3a4a564.jpg,What is the table made of?,Plastic
d3a4a564.jpg,What color is the base of the table?,Green
ba97925f.jpg,How many camera cutouts are visible?,1
ba97925f.jpg,What shape is the phone case?,Rectangular
ba97925f.jpg,What color is the larger text?,Black
