image_name,question,answer,generated_answer
2aa9835f.jpg,What shape are the filters?,Square,square
2aa9835f.jpg,How many filters are shown?,6,1
2aa9835f.jpg,What color is the filter frame?,White,white
2aa9835f.jpg,What pattern covers the filter material?,Crisscross,pleated
2aa9835f.jpg,What is the depth of the filters in inches?,1,6
f3666428.jpg,What color is the dog?,Black,black
f3666428.jpg,How many camera lenses are visible?,1,0
f3666428.jpg,What shape is the phone case?,Rectangular,dog
f3666428.jpg,Is the dog's fur wet or dry?,Wet,black
f3666428.jpg,What logo is on the back of the phone?,Apple,dog
58d31a15.jpg,What letter is prominent on the case?,D,d
58d31a15.jpg,How many camera lenses are visible?,3,0
58d31a15.jpg,What color is the ornate design?,Gold,gold
58d31a15.jpg,Rectangular or square?,Rectangular,Square
58d31a15.jpg,Is the background light or dark?,Dark,black
ba2d90ec.jpg,How many legs does the chair have?,4,4
ba2d90ec.jpg,What shape is the seat?,Curved,armchair
ba2d90ec.jpg,What color is the chair?,Gray,grey
ba2d90ec.jpg,Is the back of the chair straight or curved?,Curved,Curved
ba2d90ec.jpg,Are the chair legs straight or angled?,Angled,Straight.
ee990c7f.jpg,How many mermaids are depicted?,1,0
ee990c7f.jpg,What shape is the phone case?,Rectangular,round
ee990c7f.jpg,What color is the mermaid's tail?,Gold,blue
ee990c7f.jpg,What time is displayed on the screen?,8:16,clock
ee990c7f.jpg,What is the primary color of the ocean?,Green,blue
f3816b97.jpg,How many hooks are there?,5,5
f3816b97.jpg,What shape is the backing?,Rectangular,square
f3816b97.jpg,Are the hooks metal or plastic?,Metal,METAL
f3816b97.jpg,What color are the hooks?,Dark,rustic
f3816b97.jpg,Is the mounting board horizontal or vertical?,Horizontal,Horizontal
61446c45.jpg,What shape is the bulb?,Cylindrical,t8
61446c45.jpg,How many bulbs are shown?,1,4
61446c45.jpg,What color is the bulb?,White,white
61446c45.jpg,What material are the end-caps?,Metal,plastic
61446c45.jpg,Are the ends pointed or flat?,Flat,pointy
5e6b23ec.jpg,What shape is the lampshade?,Cylindrical,round
5e6b23ec.jpg,How many acrylic ball accents are visible?,2,none
5e6b23ec.jpg,What color is the lampshade?,White,gold
5e6b23ec.jpg,What is the lamp's base material?,Metal,brass
5e6b23ec.jpg,What is the lamp's primary function?,Illumination,light
25fb8cd3.jpg,How many wooden supports are there?,2,None.
25fb8cd3.jpg,What shape are the individual bottle holders?,Diamond,square
25fb8cd3.jpg,What color is the metal frame?,Black,black
25fb8cd3.jpg,Are the wooden supports cylindrical or rectangular?,Cylindrical,no.
25fb8cd3.jpg,How many wine bottles can this rack hold?,4,4
4a50c1e8.jpg,How many camera lenses are visible?,1,2
4a50c1e8.jpg,Rectangular,Shape,no
4a50c1e8.jpg,What color is the bottom accent?,Orange,green
4a50c1e8.jpg,Abstract,Pattern,no
4a50c1e8.jpg,Top,Position,no
c47c63c5.jpg,What shape is the phone case?,Rectangular,Books
c47c63c5.jpg,How many camera lenses are visible?,1,0
c47c63c5.jpg,What color is the majority of the case's design?,Beige,Red
c47c63c5.jpg,Are the pages depicted open or closed?,Open,Closed
c47c63c5.jpg,What object is depicted on the case?,Books,Books
69f67283.jpg,What letter is prominent?,M,Monogram
69f67283.jpg,How many camera cutouts are visible?,3,None.
69f67283.jpg,What color is the letter?,Gold,Blue
69f67283.jpg,What shape is the phone case?,Rectangular,Monogram
69f67283.jpg,What color dominates the background?,Blue,Blue
3574d2f1.jpg,What color is the heel?,Gold,gray
3574d2f1.jpg,How many shoes are shown?,1,none
3574d2f1.jpg,What shape is the toe?,Almond,wedge.
3574d2f1.jpg,Are the shoes patterned?,Yes,yes
3574d2f1.jpg,What type of closure do the shoes have?,Laces,Buckle
07bf4dea.jpg,What shape is the phone case?,Rectangular,girl
07bf4dea.jpg,How many words are engraved?,2,Girl
07bf4dea.jpg,What color is the case?,Brown,brown
07bf4dea.jpg,"Is the ""Girl Boss"" design painted or engraved?",Engraved,Yes!
07bf4dea.jpg,What material does the case resemble?,Wood,wood
f1a1e3c3.jpg,What color is the toe cap?,Red,red
f1a1e3c3.jpg,How many shoes are visible?,1,none.
f1a1e3c3.jpg,What shape is the toe?,Pointed,Pointy
f1a1e3c3.jpg,What is the main color of the shoe?,Pink,red
f1a1e3c3.jpg,Is the heel high or low?,Low,High.
6fbc6c20.jpg,What shape is the pot?,Square,square
6fbc6c20.jpg,How many screws are visible?,2,none.
6fbc6c20.jpg,What color is the frame?,Copper,copper
6fbc6c20.jpg,Is the pot hanging?,Yes,yes
6fbc6c20.jpg,What color is the pot?,Gray,copper
31327e64.jpg,How many cards are visible?,3,none.
31327e64.jpg,What color is the cardholder?,Yellow,yellow
31327e64.jpg,Rectangular or square?,Rectangular,rectangle
31327e64.jpg,Textured or smooth?,Textured,Smooth
31327e64.jpg,What is the brand?,Cono,PONA
15de9fb0.jpg,What shape is the knob?,Circular,round
15de9fb0.jpg,How many screws are included?,2,1
15de9fb0.jpg,What color is the hardware?,Silver,silver
15de9fb0.jpg,Is the knob's edge smooth or textured?,Textured,Smooth
15de9fb0.jpg,What is the knob's likely function?,Pulling,decorative
27b46b47.jpg,How many batteries are shown?,4,4
27b46b47.jpg,What shape are these batteries?,Cylindrical,aa
27b46b47.jpg,What color is the top of the batteries?,Orange,green
27b46b47.jpg,What size are these batteries?,AAA,aa
27b46b47.jpg,What brand are these batteries?,Amazonbasics,amazonbasics
07380919.jpg,What shape are the main stones?,Round,Diamonds
07380919.jpg,How many prongs hold each main stone?,4,None
07380919.jpg,What color is the bracelet?,Silver,White
07380919.jpg,Is the surface of the bracelet smooth or textured?,Textured,Smooth
07380919.jpg,What shape are the metal settings between the round stones?,X,diamond
8be43bac.jpg,What shape is the canopy?,Rectangular,square
8be43bac.jpg,How many legs are visible?,4,None.
8be43bac.jpg,What color are the poles?,White,white
8be43bac.jpg,Is the canopy patterned or plain?,Plain,Plain.
8be43bac.jpg,What is the canopy's primary color?,Gray,white
430a53c5.jpg,What is the dominant color on the phone case?,Orange,red
430a53c5.jpg,How many camera lenses are visible?,2,2
430a53c5.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
430a53c5.jpg,Rectangular or square is the overall shape?,Rectangular,rectangle
430a53c5.jpg,What shape is the camera flash?,Oval,Red
3f20f714.jpg,What is the brand of this salsa?,365,organic
3f20f714.jpg,What color is the lid?,Black,red.
3f20f714.jpg,Is the salsa chunky or smooth?,Chunky,Smooth.
3f20f714.jpg,What shape is the container?,Rectangular,Container.
3f20f714.jpg,How many ounces does this container hold?,38,**ONE**
5bb7e1ec.jpg,What shape is the ball?,Round,Solimo
5bb7e1ec.jpg,How many black stripes are there?,2,SOLO
5bb7e1ec.jpg,What color is the prominent camouflage pattern?,Blue,blue
5bb7e1ec.jpg,What word is printed on the black stripe?,SOLIMO,solimo
5bb7e1ec.jpg,Is the pattern spotted?,Yes,yes
a160a4ec.jpg,How many people are pictured on the case?,2,error
a160a4ec.jpg,What shape is the phone case?,Rectangular,love
a160a4ec.jpg,What color is the boy's hat?,Blue,red
a160a4ec.jpg,What is the girl wearing?,Dress,love
a160a4ec.jpg,What color is predominantly in the background?,Green,yellow
c7899ef7.jpg,What shape is the main stone?,Round,Round
c7899ef7.jpg,How many earrings are shown?,2,0
c7899ef7.jpg,What color is the metal?,Silver,White
c7899ef7.jpg,What is the setting style of the diamonds?,Bezel,Round
c7899ef7.jpg,What shape are the earrings overall?,Round,round
b34861d4.jpg,What shape is this fitted sheet?,Rectangular,Beige
b34861d4.jpg,How many corners are visible?,2,None.
b34861d4.jpg,What color is the sheet?,Cream,Beige
b34861d4.jpg,Is the surface smooth or rough?,Smooth,Smooth
b34861d4.jpg,Is the sheet folded or unfolded?,Unfolded,Folded
d75116fc.jpg,How many camera lenses are visible?,2,2
d75116fc.jpg,What shape is the phone case?,Rectangular,abstract
d75116fc.jpg,What color dominates the top half?,Orange,blue
d75116fc.jpg,"Is the pattern striped, dotted, or abstract?",Abstract,Abstract
d75116fc.jpg,What is the position of the flash relative to the camera lenses?,Right,front
9a356750.jpg,What color is the bench?,Black,Black
9a356750.jpg,How many legs does the bench have?,4,None.
9a356750.jpg,What shape is the bench's seat?,Rectangular,flat
9a356750.jpg,Is the bench's surface smooth or textured?,Smooth,Smooth
9a356750.jpg,What is the bench's primary material?,Metal,Polyethylene
0393a1ee.jpg,What letter is prominent?,U,U
0393a1ee.jpg,How many camera lenses are visible?,1,None.
0393a1ee.jpg,What color is the design?,Gold,Gold
0393a1ee.jpg,Is the background light or dark?,Dark,Dark.
0393a1ee.jpg,What shape is the phone case?,Rectangular,Monogram
892ce0a1.jpg,What is the brand?,365,Mild
892ce0a1.jpg,What shape is the jar?,Cylindrical,round
892ce0a1.jpg,How many ounces are in the jar?,16,"""a"
892ce0a1.jpg,Is the salsa chunky?,Yes,yes
892ce0a1.jpg,What color is the lid?,Gold,green
8f37724a.jpg,How many table lamps are included in the set?,2,3
8f37724a.jpg,What is the shape of the base of the floor lamp?,Round,round
8f37724a.jpg,What color are the lampshades?,Beige,black
8f37724a.jpg,What is the material of the lamp bases?,Metal,metal
8f37724a.jpg,What is the shape of the lampshades?,Bell,round
8a88e617.jpg,What color is the Vedaka logo?,Red,white
8a88e617.jpg,What shape is the serving spoon?,Oval,spoons
8a88e617.jpg,How many servings are shown?,2,1
8a88e617.jpg,What is the primary color of the product?,White,white
8a88e617.jpg,Is the bag transparent?,No,yes
9d3d4a97.jpg,What shape is the tabletop?,Square,square
9d3d4a97.jpg,What color are the legs?,Black,black
9d3d4a97.jpg,How many legs does the table have?,4,4
9d3d4a97.jpg,What material is the tabletop made of?,Wood,wood
9d3d4a97.jpg,Is the table's surface smooth or rough?,Smooth,Rough
f8056853.jpg,What shape is the rug?,Rectangular,square
f8056853.jpg,How many sofas are visible?,1,SOFA
f8056853.jpg,What color is the dominant pattern on the rug?,Gray,gray
f8056853.jpg,Is the rug patterned or plain?,Patterned,Plain.
f8056853.jpg,What is the rug placed on?,Floor,Living
af48ee50.jpg,What shape is the phone case?,Rectangular,Art
af48ee50.jpg,How many camera lenses are visible?,1,0
af48ee50.jpg,Which color is most prominent on the bottom half?,Red,red
af48ee50.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
af48ee50.jpg,What is the approximate position of the flash?,Right,Right
24796fa1.jpg,What color are the cat's eyes?,Pink,pink
24796fa1.jpg,How many cats are depicted?,1,kitty
24796fa1.jpg,What shape are the cat's ears?,Triangular,Cute
24796fa1.jpg,What color is the background?,Pink,pink
24796fa1.jpg,Is the cat sitting or standing?,Sitting,cute
31419948.jpg,What shape is the mirror?,Rectangular,Rectangle
31419948.jpg,How many frames are visible?,1,None.
31419948.jpg,What material is the frame?,Wood,wood
31419948.jpg,Is the frame's surface smooth or rough?,Rough,Rough.
31419948.jpg,What color is the frame?,Brown,rustic
3a5d85ba.jpg,What shape is the phone case?,Rectangular,chevron
3a5d85ba.jpg,How many cameras are visible?,1,2
3a5d85ba.jpg,What color dominates the case's pattern?,Teal,Blue
3a5d85ba.jpg,Are the stripes horizontal or vertical?,Diagonal,Horizontal
3a5d85ba.jpg,What type of product is shown?,Case,Phone
a9e85a8d.jpg,What shape is the camera cutout?,Pill,circle
a9e85a8d.jpg,How many words are printed on the case?,One,none
a9e85a8d.jpg,What color are the leaves on the trees?,Green,green
a9e85a8d.jpg,What is depicted on the case?,Tracks,Love
a9e85a8d.jpg,"Is the word ""ALONE"" above or below the tracks?",Below,Above
900bfda8.jpg,What color is the dominant background of the phone case?,Pink,pink
900bfda8.jpg,How many words are printed on the case?,2,none
900bfda8.jpg,What shape is the camera cutout?,Oval,Square
900bfda8.jpg,Is the pattern on the case striped or dotted?,Striped,Yes
900bfda8.jpg,What is at the bottom center of the case?,Logo,girl
4d025d5d.jpg,What shape is the phone case?,Rectangular,wood
4d025d5d.jpg,How many camera lenses are visible?,1,0
4d025d5d.jpg,What color is the simulated material?,Brown,wood
4d025d5d.jpg,Is the case's edge clear or opaque?,Clear,Clear
4d025d5d.jpg,What pattern is depicted on the case?,Wood,wood
58a43135.jpg,What shape is the phone case?,Rectangular,girl
58a43135.jpg,How many words are engraved?,2,girl
58a43135.jpg,What color is the prominent design?,Brown,brown
58a43135.jpg,Is the design engraved or printed?,Engraved,Yes!
58a43135.jpg,What material does the case resemble?,Wood,wood
8f07eac7.jpg,What shape is the central graphic?,Heart,heart
8f07eac7.jpg,How many camera lenses are visible?,3,0
8f07eac7.jpg,What color is the heart's outline?,White,pink
8f07eac7.jpg,Is the background striped?,Yes,yes
8f07eac7.jpg,What color dominates the top stripe?,Purple,pink
05e23017.jpg,What color are the flowers?,White,pink
05e23017.jpg,How many camera lenses are visible?,1,2
05e23017.jpg,What shape is the phone case?,Rectangular,flower
05e23017.jpg,What color is the background?,Pink,pink
05e23017.jpg,Is the pattern floral?,Yes,Yes
23a8dada.jpg,What shape is the table when fully extended?,Oval,oval
23a8dada.jpg,How many leaves are visible?,1,4
23a8dada.jpg,What is the table's material?,Wood,teak
23a8dada.jpg,Is the leaf up or down?,Up,DOWN
23a8dada.jpg,How many legs does the table have?,4,4
bef3828e.jpg,How many cameras are visible on the back of the phone case?,1,0
bef3828e.jpg,What shape is the yellow area?,Rectangular,Blue
bef3828e.jpg,What is the predominant color?,Blue,blue
bef3828e.jpg,Is the red section above or below the yellow section?,Below,Yes
bef3828e.jpg,Rectangular or circular is the camera cutout?,Oval,Circular
11507fff.jpg,What letter is prominent?,J,J
11507fff.jpg,How many camera lenses are visible?,3,none.
11507fff.jpg,What shape is the phone case?,Rectangular,J
11507fff.jpg,What color is the letter?,Gold,Blue
11507fff.jpg,Is the case patterned?,Yes,YES!
cbce3066.jpg,What color is the headboard's fabric?,Beige,beige
cbce3066.jpg,What shape are the headboard's sides?,Angled,square
cbce3066.jpg,How many wooden supports are visible at the bottom?,1,none
cbce3066.jpg,Is the headboard's surface smooth or textured?,Textured,Smooth
cbce3066.jpg,What material are the headboard's legs?,Metal,wood
e26e0df8.jpg,What shape is the phone case?,Rectangular,wood
e26e0df8.jpg,How many camera lenses are visible?,1,None.
e26e0df8.jpg,What color is the top bezel?,Gold,wood
e26e0df8.jpg,What pattern is printed on the case?,Wood,wood
e26e0df8.jpg,Is the case smooth or textured?,Textured,Smooth
295afc25.jpg,What shape is the case?,Rectangular,Cylindrical
295afc25.jpg,What color are the stars?,White,black
295afc25.jpg,How many camera cutouts are visible?,1,0
295afc25.jpg,What color is the background of the case?,Black,black
295afc25.jpg,Is the pattern scattered or striped?,Scattered,Striped
9af8f1b9.jpg,What shape is the container?,Cylindrical,round
9af8f1b9.jpg,How many different types of nuts are listed?,5,roasted
9af8f1b9.jpg,What is the brand of these nuts?,365,365
9af8f1b9.jpg,Are the nuts roasted?,Yes,yes
9af8f1b9.jpg,What color is the container's lid?,Black,roasted
9275ca9c.jpg,What shape is the phone case?,Rectangular,round
9275ca9c.jpg,How many camera cutouts are visible?,1,none
9275ca9c.jpg,What color is the predominant water?,Blue,blue
9275ca9c.jpg,Are the rocks smooth or rough?,Rough,Smooth
9275ca9c.jpg,From what viewpoint is the beach scene depicted?,Aerial,Ocean
7ec21d77.jpg,How many utensils are shown?,8,none.
7ec21d77.jpg,What shape is the spatula?,Rectangular,"""Spoon"""
7ec21d77.jpg,What color is the slotted spoon on the left?,Yellow,blue.
7ec21d77.jpg,Which utensil is green and has slots?,Spatula,spoons
7ec21d77.jpg,What color is the spoon furthest to the left?,Green,blue
d05e4488.jpg,What shape is the phone case?,Rectangular,Artistic
d05e4488.jpg,How many camera lenses are visible?,1,2
d05e4488.jpg,What color dominates the left side?,Yellow,yellow
d05e4488.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
d05e4488.jpg,What is the position of the flash relative to the camera lens?,Right,Right
c34ecbb9.jpg,What shape is the phone case?,Rectangular,Orange
c34ecbb9.jpg,What number is depicted on the case?,1,Orange
c34ecbb9.jpg,What color is the case predominantly?,Orange,Orange
c34ecbb9.jpg,How many camera lenses are visible?,1,1
c34ecbb9.jpg,What is the shape of the metallic decoration?,1,Orange
798b0e9e.jpg,What shape is the pillow?,Rectangular,square
798b0e9e.jpg,How many main floral motifs are in the center?,3,2
798b0e9e.jpg,What color is the embroidery thread primarily used for the flowers?,Pink,white.
798b0e9e.jpg,Is the edge of the pillow smooth or ruffled?,Ruffled,embroidered
